Area Name,Occupational Code,Occupational Title,Estimated Employment,Pay Type,Mean Wage,Entry Wage,Experienced Wage,10th Percentile Wage,25th Percentile Wage,Median Wage,75th Percentile Wage,90th Percentile Wage
South Central Iowa LWDA,00-0000,"Total, All Occupations",79380,Annual wage,44730.00,23842.00,55175.00,20827.00,27457.00,37978.00,53232.00,73423.00
South Central Iowa LWDA,11-0000,Management Occupations,4090,Hourly wage,44.00,24.01,53.99,21.43,28.77,39.18,53.25,72.01
South Central Iowa LWDA,11-0000,Management Occupations,4090,Annual wage,91517.00,49935.00,112307.00,44582.00,59851.00,81496.00,110764.00,149776.00
South Central Iowa LWDA,11-1011,Chief Executives,120,Hourly wage,80.95,39.68,101.59,36.61,52.41,67.92,,
South Central Iowa LWDA,11-1011,Chief Executives,120,Annual wage,168386.00,82544.00,211307.00,76150.00,109006.00,141265.00,,
South Central Iowa LWDA,11-1021,General and Operations Managers,1320,Hourly wage,38.75,20.53,47.86,17.84,24.70,33.03,47.89,65.87
South Central Iowa LWDA,11-1021,General and Operations Managers,1320,Annual wage,80605.00,42712.00,99551.00,37116.00,51377.00,68703.00,99615.00,137019.00
South Central Iowa LWDA,11-1031,Legislators,40,Hourly wage,,,,,,,,
South Central Iowa LWDA,11-1031,Legislators,40,Annual wage,37182.00,29628.00,40959.00,27828.00,31472.00,34955.00,38153.00,40133.00
South Central Iowa LWDA,11-2021,Marketing Managers,110,Hourly wage,47.71,24.92,59.10,20.78,35.31,46.19,58.93,78.15
South Central Iowa LWDA,11-2021,Marketing Managers,110,Annual wage,99234.00,51839.00,122931.00,43222.00,73438.00,96078.00,122576.00,162559.00
South Central Iowa LWDA,11-2022,Sales Managers,100,Hourly wage,57.19,40.47,65.55,37.92,43.70,50.17,63.40,93.24
South Central Iowa LWDA,11-2022,Sales Managers,100,Annual wage,118954.00,84178.00,136342.00,78866.00,90900.00,104349.00,131882.00,193948.00
South Central Iowa LWDA,11-2030,Public Relations and Fundraising Managers,40,Hourly wage,36.59,24.73,42.52,22.51,27.06,35.03,44.77,53.13
South Central Iowa LWDA,11-2030,Public Relations and Fundraising Managers,40,Annual wage,76109.00,51441.00,88444.00,46828.00,56280.00,72867.00,93129.00,110512.00
South Central Iowa LWDA,11-3010,Administrative Services and Facilities Managers,120,Hourly wage,40.65,27.82,47.07,26.47,31.09,36.79,47.82,61.67
South Central Iowa LWDA,11-3010,Administrative Services and Facilities Managers,120,Annual wage,84553.00,57861.00,97900.00,55062.00,64666.00,76522.00,99460.00,128273.00
South Central Iowa LWDA,11-3021,Computer and Information Systems Managers,120,Hourly wage,56.11,39.89,64.22,36.10,45.45,55.67,63.72,78.39
South Central Iowa LWDA,11-3021,Computer and Information Systems Managers,120,Annual wage,116703.00,82966.00,133571.00,75090.00,94530.00,115801.00,132541.00,163043.00
South Central Iowa LWDA,11-3031,Financial Managers,410,Hourly wage,50.19,28.71,60.93,26.43,31.80,46.37,59.41,76.71
South Central Iowa LWDA,11-3031,Financial Managers,410,Annual wage,104401.00,59717.00,126742.00,54984.00,66154.00,96440.00,123564.00,159556.00
South Central Iowa LWDA,11-3051,Industrial Production Managers,220,Hourly wage,50.64,38.59,56.67,35.60,42.02,48.40,58.17,71.96
South Central Iowa LWDA,11-3051,Industrial Production Managers,220,Annual wage,105338.00,80272.00,117871.00,74048.00,87411.00,100673.00,120990.00,149669.00
South Central Iowa LWDA,11-3061,Purchasing Managers,20,Hourly wage,43.31,31.66,49.14,28.76,33.39,39.10,54.98,64.42
South Central Iowa LWDA,11-3061,Purchasing Managers,20,Annual wage,90089.00,65846.00,102210.00,59820.00,69443.00,81332.00,114356.00,133989.00
South Central Iowa LWDA,11-3071,"Transportation, Storage, and Distribution Managers",100,Hourly wage,35.78,27.59,39.87,26.07,28.32,32.82,41.12,51.64
South Central Iowa LWDA,11-3071,"Transportation, Storage, and Distribution Managers",100,Annual wage,74420.00,57389.00,82936.00,54233.00,58898.00,68255.00,85540.00,107420.00
South Central Iowa LWDA,11-3121,Human Resources Managers,80,Hourly wage,47.00,34.99,53.01,33.14,38.57,44.47,50.02,63.78
South Central Iowa LWDA,11-3121,Human Resources Managers,80,Annual wage,97762.00,72777.00,110254.00,68928.00,80219.00,92507.00,104039.00,132666.00
South Central Iowa LWDA,11-3131,Training and Development Managers,10,Hourly wage,40.07,30.53,44.84,28.44,31.93,36.52,51.69,59.33
South Central Iowa LWDA,11-3131,Training and Development Managers,10,Annual wage,83347.00,63509.00,93266.00,59150.00,66417.00,75960.00,107514.00,123401.00
South Central Iowa LWDA,11-9021,Construction Managers,130,Hourly wage,40.71,26.73,47.71,26.43,28.73,33.80,46.71,65.63
South Central Iowa LWDA,11-9021,Construction Managers,130,Annual wage,84687.00,55588.00,99237.00,54983.00,59764.00,70308.00,97162.00,136503.00
South Central Iowa LWDA,11-9031,"Education and Childcare Administrators, Preschool and Daycare",20,Hourly wage,22.59,20.63,23.57,20.00,21.01,22.69,24.37,25.42
South Central Iowa LWDA,11-9031,"Education and Childcare Administrators, Preschool and Daycare",20,Annual wage,46989.00,42921.00,49024.00,41604.00,43701.00,47196.00,50691.00,52874.00
South Central Iowa LWDA,11-9032,"Education Administrators, Kindergarten through Secondary",80,Hourly wage,,,,,,,,
South Central Iowa LWDA,11-9032,"Education Administrators, Kindergarten through Secondary",80,Annual wage,112812.00,87707.00,125365.00,83023.00,90266.00,103242.00,136851.00,161210.00
South Central Iowa LWDA,11-9033,"Education Administrators, Postsecondary",180,Hourly wage,45.84,25.54,55.99,22.68,29.25,38.40,54.98,77.97
South Central Iowa LWDA,11-9033,"Education Administrators, Postsecondary",180,Annual wage,95348.00,53122.00,116460.00,47182.00,60841.00,79873.00,114362.00,162180.00
South Central Iowa LWDA,11-9041,Architectural and Engineering Managers,80,Hourly wage,56.85,43.75,63.40,41.79,47.62,56.40,65.55,76.87
South Central Iowa LWDA,11-9041,Architectural and Engineering Managers,80,Annual wage,118241.00,90996.00,131863.00,86915.00,99041.00,117316.00,136337.00,159883.00
South Central Iowa LWDA,11-9051,Food Service Managers,,Hourly wage,29.94,22.61,33.60,20.98,24.05,28.76,32.31,45.24
South Central Iowa LWDA,11-9051,Food Service Managers,,Annual wage,62267.00,47037.00,69881.00,43647.00,50023.00,59821.00,67209.00,94093.00
South Central Iowa LWDA,11-9111,Medical and Health Services Managers,380,Hourly wage,42.19,27.69,49.44,26.43,30.77,36.16,42.71,63.73
South Central Iowa LWDA,11-9111,Medical and Health Services Managers,380,Annual wage,87758.00,57590.00,102842.00,54975.00,64006.00,75214.00,88836.00,132565.00
South Central Iowa LWDA,11-9121,Natural Sciences Managers,30,Hourly wage,64.51,38.15,77.69,29.83,45.71,69.07,84.10,95.98
South Central Iowa LWDA,11-9121,Natural Sciences Managers,30,Annual wage,134176.00,79345.00,161591.00,62051.00,95080.00,143663.00,174928.00,199642.00
South Central Iowa LWDA,11-9131,Postmasters and Mail Superintendents,30,Hourly wage,35.80,32.61,37.39,32.06,33.07,34.32,38.12,41.89
South Central Iowa LWDA,11-9131,Postmasters and Mail Superintendents,30,Annual wage,74456.00,67829.00,77770.00,66676.00,68796.00,71375.00,79279.00,87140.00
South Central Iowa LWDA,11-9141,"Property, Real Estate, and Community Association Managers",,Hourly wage,33.51,25.58,37.47,17.90,33.52,36.51,39.50,41.31
South Central Iowa LWDA,11-9141,"Property, Real Estate, and Community Association Managers",,Annual wage,69696.00,53210.00,77939.00,37238.00,69718.00,75942.00,82166.00,85927.00
South Central Iowa LWDA,11-9151,Social and Community Service Managers,120,Hourly wage,27.36,16.88,32.59,15.04,18.95,26.03,32.72,41.55
South Central Iowa LWDA,11-9151,Social and Community Service Managers,120,Annual wage,56903.00,35119.00,67795.00,31277.00,39412.00,54149.00,68059.00,86427.00
South Central Iowa LWDA,11-9198,"Personal Service Managers, All Other; Entertainment and Recreation Managers, Except Gambling; and Managers, All Other",80,Hourly wage,44.92,28.06,53.34,26.59,31.27,41.23,53.91,71.30
South Central Iowa LWDA,11-9198,"Personal Service Managers, All Other; Entertainment and Recreation Managers, Except Gambling; and Managers, All Other",80,Annual wage,93427.00,58373.00,110955.00,55309.00,65034.00,85755.00,112135.00,148302.00
South Central Iowa LWDA,13-0000,Business and Financial Operations Occupations,3320,Hourly wage,29.98,18.56,35.70,16.87,21.60,27.81,35.26,44.20
South Central Iowa LWDA,13-0000,Business and Financial Operations Occupations,3320,Annual wage,62366.00,38605.00,74247.00,35091.00,44926.00,57842.00,73345.00,91933.00
South Central Iowa LWDA,13-1020,Buyers and Purchasing Agents,180,Hourly wage,28.18,19.25,32.64,17.33,21.43,26.86,32.18,42.57
South Central Iowa LWDA,13-1020,Buyers and Purchasing Agents,180,Annual wage,58607.00,40050.00,67886.00,36042.00,44566.00,55878.00,66931.00,88538.00
South Central Iowa LWDA,13-1041,Compliance Officers,200,Hourly wage,30.93,22.36,35.21,20.66,25.33,29.67,36.41,44.15
South Central Iowa LWDA,13-1041,Compliance Officers,200,Annual wage,64335.00,46515.00,73244.00,42973.00,52697.00,61721.00,75733.00,91831.00
South Central Iowa LWDA,13-1051,Cost Estimators,110,Hourly wage,31.67,22.33,36.34,17.80,26.83,31.68,37.79,44.52
South Central Iowa LWDA,13-1051,Cost Estimators,110,Annual wage,65870.00,46455.00,75578.00,37019.00,55814.00,65889.00,78605.00,92608.00
South Central Iowa LWDA,13-1071,Human Resources Specialists,260,Hourly wage,26.74,18.38,30.92,16.80,20.69,25.28,32.13,39.56
South Central Iowa LWDA,13-1071,Human Resources Specialists,260,Annual wage,55616.00,38232.00,64308.00,34945.00,43032.00,52582.00,66835.00,82288.00
South Central Iowa LWDA,13-1081,Logisticians,40,Hourly wage,34.74,25.54,39.33,23.25,28.04,34.36,42.27,48.00
South Central Iowa LWDA,13-1081,Logisticians,40,Annual wage,72249.00,53131.00,81808.00,48368.00,58318.00,71476.00,87921.00,99846.00
South Central Iowa LWDA,13-1111,Management Analysts,190,Hourly wage,29.89,17.84,35.91,16.22,19.72,28.94,36.89,46.19
South Central Iowa LWDA,13-1111,Management Analysts,190,Annual wage,62172.00,37116.00,74700.00,33728.00,41012.00,60199.00,76728.00,96069.00
South Central Iowa LWDA,13-1121,"Meeting, Convention, and Event Planners",30,Hourly wage,21.41,15.34,24.45,13.55,18.78,21.82,24.22,29.44
South Central Iowa LWDA,13-1121,"Meeting, Convention, and Event Planners",30,Annual wage,44542.00,31915.00,50855.00,28194.00,39065.00,45388.00,50375.00,61241.00
South Central Iowa LWDA,13-1131,Fundraisers,20,Hourly wage,30.94,15.71,38.55,16.01,18.13,23.67,47.80,57.18
South Central Iowa LWDA,13-1131,Fundraisers,20,Annual wage,64351.00,32683.00,80185.00,33308.00,37710.00,49236.00,99434.00,118941.00
South Central Iowa LWDA,13-1141,"Compensation, Benefits, and Job Analysis Specialists",30,Hourly wage,22.96,16.22,26.33,15.32,17.06,20.53,29.11,32.25
South Central Iowa LWDA,13-1141,"Compensation, Benefits, and Job Analysis Specialists",30,Annual wage,47760.00,33739.00,54770.00,31855.00,35488.00,42697.00,60541.00,67080.00
South Central Iowa LWDA,13-1151,Training and Development Specialists,220,Hourly wage,24.39,17.75,27.71,16.44,19.79,24.79,28.99,32.20
South Central Iowa LWDA,13-1151,Training and Development Specialists,220,Annual wage,50730.00,36912.00,57638.00,34194.00,41161.00,51557.00,60297.00,66982.00
South Central Iowa LWDA,13-1161,Market Research Analysts and Marketing Specialists,290,Hourly wage,28.78,15.82,35.26,13.59,19.41,26.65,38.04,47.42
South Central Iowa LWDA,13-1161,Market Research Analysts and Marketing Specialists,290,Annual wage,59856.00,32898.00,73336.00,28266.00,40367.00,55431.00,79130.00,98635.00
South Central Iowa LWDA,13-1198,"Project Management Specialists and Business Operations Specialists, All Other",220,Hourly wage,31.70,20.02,37.53,18.16,22.91,29.48,39.14,50.30
South Central Iowa LWDA,13-1198,"Project Management Specialists and Business Operations Specialists, All Other",220,Annual wage,65926.00,41640.00,78069.00,37772.00,47651.00,61321.00,81412.00,104621.00
South Central Iowa LWDA,13-2011,Accountants and Auditors,430,Hourly wage,32.39,18.80,39.19,16.77,21.26,26.16,35.16,52.42
South Central Iowa LWDA,13-2011,Accountants and Auditors,430,Annual wage,67372.00,39096.00,81510.00,34887.00,44211.00,54418.00,73122.00,109033.00
South Central Iowa LWDA,13-2020,Property Appraisers and Assessors,,Hourly wage,25.30,22.01,26.95,20.51,21.87,24.13,27.87,30.93
South Central Iowa LWDA,13-2020,Property Appraisers and Assessors,,Annual wage,52624.00,45775.00,56049.00,42657.00,45483.00,50193.00,57966.00,64336.00
South Central Iowa LWDA,13-2031,Budget Analysts,30,Hourly wage,33.05,21.68,38.73,20.67,23.44,30.73,38.75,55.47
South Central Iowa LWDA,13-2031,Budget Analysts,30,Annual wage,68739.00,45102.00,80558.00,42989.00,48755.00,63916.00,80604.00,115374.00
South Central Iowa LWDA,13-2052,Personal Financial Advisors,,Hourly wage,25.28,8.82,33.51,8.28,9.29,18.45,35.71,39.68
South Central Iowa LWDA,13-2052,Personal Financial Advisors,,Annual wage,52589.00,18348.00,69710.00,17223.00,19324.00,38380.00,74272.00,82530.00
South Central Iowa LWDA,13-2061,Financial Examiners,,Hourly wage,23.05,16.17,26.50,14.89,17.03,19.76,23.60,37.38
South Central Iowa LWDA,13-2061,Financial Examiners,,Annual wage,47952.00,33624.00,55116.00,30964.00,35424.00,41102.00,49096.00,77760.00
South Central Iowa LWDA,13-2071,Credit Counselors,10,Hourly wage,21.13,17.22,23.08,16.07,17.11,18.85,23.51,32.11
South Central Iowa LWDA,13-2071,Credit Counselors,10,Annual wage,43943.00,35815.00,48007.00,33428.00,35599.00,39217.00,48905.00,66785.00
South Central Iowa LWDA,13-2072,Loan Officers,250,Hourly wage,32.71,20.06,39.04,15.44,25.09,30.08,38.26,48.83
South Central Iowa LWDA,13-2072,Loan Officers,250,Annual wage,68038.00,41719.00,81198.00,32124.00,52178.00,62564.00,79577.00,101564.00
South Central Iowa LWDA,13-2098,"Financial and Investment Analysts, Financial Risk Specialists, and Financial Specialists, All Other",180,Hourly wage,,,,,,,,
South Central Iowa LWDA,13-2098,"Financial and Investment Analysts, Financial Risk Specialists, and Financial Specialists, All Other",180,Annual wage,,,,,,,,
South Central Iowa LWDA,15-0000,Computer and Mathematical Occupations,910,Hourly wage,32.44,19.79,38.77,18.15,23.26,30.51,41.28,49.74
South Central Iowa LWDA,15-0000,Computer and Mathematical Occupations,910,Annual wage,67477.00,41155.00,80638.00,37749.00,48371.00,63468.00,85856.00,103462.00
South Central Iowa LWDA,15-1211,Computer Systems Analysts,180,Hourly wage,35.65,23.36,41.80,25.07,27.88,35.62,45.46,50.12
South Central Iowa LWDA,15-1211,Computer Systems Analysts,180,Annual wage,74160.00,48594.00,86943.00,52150.00,57984.00,74096.00,94563.00,104242.00
South Central Iowa LWDA,15-1212,Information Security Analysts,20,Hourly wage,36.32,23.75,42.61,21.77,27.42,34.81,44.18,51.18
South Central Iowa LWDA,15-1212,Information Security Analysts,20,Annual wage,75553.00,49404.00,88628.00,45273.00,57037.00,72411.00,91889.00,106464.00
South Central Iowa LWDA,15-1231,Computer Network Support Specialists,70,Hourly wage,25.16,19.39,28.05,18.07,20.52,23.41,30.83,36.57
South Central Iowa LWDA,15-1231,Computer Network Support Specialists,70,Annual wage,52338.00,40323.00,58345.00,37580.00,42672.00,48696.00,64135.00,76067.00
South Central Iowa LWDA,15-1232,Computer User Support Specialists,150,Hourly wage,22.16,15.85,25.31,15.20,17.68,22.01,26.73,30.31
South Central Iowa LWDA,15-1232,Computer User Support Specialists,150,Annual wage,46088.00,32971.00,52647.00,31614.00,36780.00,45786.00,55596.00,63040.00
South Central Iowa LWDA,15-1244,Network and Computer Systems Administrators,170,Hourly wage,32.50,22.91,37.30,21.16,24.32,31.66,38.98,46.89
South Central Iowa LWDA,15-1244,Network and Computer Systems Administrators,170,Annual wage,67610.00,47644.00,77593.00,44003.00,50595.00,65862.00,81075.00,97532.00
South Central Iowa LWDA,15-1245,Database Administrators and Architects,20,Hourly wage,38.78,27.64,44.36,26.21,28.59,33.97,50.01,58.13
South Central Iowa LWDA,15-1245,Database Administrators and Architects,20,Annual wage,80670.00,57486.00,92262.00,54526.00,59457.00,70648.00,104019.00,120901.00
South Central Iowa LWDA,15-1251,Computer Programmers,30,Hourly wage,35.28,22.32,41.76,21.23,23.48,32.22,45.45,50.77
South Central Iowa LWDA,15-1251,Computer Programmers,30,Annual wage,73383.00,46424.00,86862.00,44159.00,48829.00,67016.00,94532.00,105596.00
South Central Iowa LWDA,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,150,Hourly wage,40.39,28.65,46.25,25.81,32.19,39.55,48.40,57.22
South Central Iowa LWDA,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,150,Annual wage,84003.00,59599.00,96205.00,53694.00,66963.00,82259.00,100671.00,119021.00
South Central Iowa LWDA,15-1257,Web Developers and Digital Interface Designers,30,Hourly wage,29.49,17.00,35.74,13.67,21.94,29.23,37.64,46.18
South Central Iowa LWDA,15-1257,Web Developers and Digital Interface Designers,30,Annual wage,61339.00,35354.00,74332.00,28438.00,45631.00,60798.00,78292.00,96053.00
South Central Iowa LWDA,15-1299,"Computer Occupations, All Other",40,Hourly wage,34.78,22.27,41.04,17.93,27.69,36.27,42.84,48.32
South Central Iowa LWDA,15-1299,"Computer Occupations, All Other",40,Annual wage,72352.00,46322.00,85367.00,37290.00,57588.00,75437.00,89103.00,100501.00
South Central Iowa LWDA,17-0000,Architecture and Engineering Occupations,960,Hourly wage,34.73,23.76,40.22,21.58,26.60,33.74,41.44,50.46
South Central Iowa LWDA,17-0000,Architecture and Engineering Occupations,960,Annual wage,72240.00,49424.00,83648.00,44883.00,55332.00,70188.00,86199.00,104950.00
South Central Iowa LWDA,17-1022,Surveyors,20,Hourly wage,34.17,24.59,38.96,21.63,26.07,35.46,40.08,46.39
South Central Iowa LWDA,17-1022,Surveyors,20,Annual wage,71065.00,51137.00,81029.00,44984.00,54220.00,73761.00,83375.00,96500.00
South Central Iowa LWDA,17-2051,Civil Engineers,120,Hourly wage,38.75,27.63,44.31,26.35,29.06,37.16,47.82,54.79
South Central Iowa LWDA,17-2051,Civil Engineers,120,Annual wage,80605.00,57468.00,92173.00,54814.00,60446.00,77294.00,99460.00,113972.00
South Central Iowa LWDA,17-2061,Computer Hardware Engineers,,Hourly wage,44.61,32.34,50.74,29.60,34.76,46.76,55.52,60.18
South Central Iowa LWDA,17-2061,Computer Hardware Engineers,,Annual wage,92783.00,67264.00,105542.00,61563.00,72299.00,97263.00,115487.00,125173.00
South Central Iowa LWDA,17-2071,Electrical Engineers,20,Hourly wage,43.56,32.45,49.12,29.57,34.58,41.30,53.70,61.45
South Central Iowa LWDA,17-2071,Electrical Engineers,20,Annual wage,90612.00,67494.00,102171.00,61511.00,71928.00,85896.00,111692.00,127820.00
South Central Iowa LWDA,17-2072,"Electronics Engineers, Except Computer",10,Hourly wage,41.67,29.71,47.66,23.74,34.86,42.11,49.70,58.74
South Central Iowa LWDA,17-2072,"Electronics Engineers, Except Computer",10,Annual wage,86682.00,61790.00,99128.00,49386.00,72508.00,87585.00,103376.00,122170.00
South Central Iowa LWDA,17-2112,Industrial Engineers,180,Hourly wage,37.04,27.25,41.93,25.90,30.21,36.01,43.33,50.53
South Central Iowa LWDA,17-2112,Industrial Engineers,180,Annual wage,77043.00,56682.00,87224.00,53874.00,62834.00,74903.00,90128.00,105101.00
South Central Iowa LWDA,17-3011,Architectural and Civil Drafters,30,Hourly wage,23.45,13.80,28.27,13.22,14.69,25.34,30.54,34.89
South Central Iowa LWDA,17-3011,Architectural and Civil Drafters,30,Annual wage,48766.00,28708.00,58795.00,27498.00,30560.00,52700.00,63523.00,72569.00
South Central Iowa LWDA,17-3013,Mechanical Drafters,40,Hourly wage,27.70,21.07,31.02,20.05,23.09,27.48,31.64,37.35
South Central Iowa LWDA,17-3013,Mechanical Drafters,40,Annual wage,57618.00,43824.00,64515.00,41709.00,48037.00,57158.00,65812.00,77689.00
South Central Iowa LWDA,17-3022,Civil Engineering Technologists and Technicians,60,Hourly wage,26.06,20.39,28.90,19.06,21.31,24.46,30.91,36.83
South Central Iowa LWDA,17-3022,Civil Engineering Technologists and Technicians,60,Annual wage,54214.00,42421.00,60110.00,39647.00,44328.00,50876.00,64289.00,76614.00
South Central Iowa LWDA,17-3023,Electrical and Electronic Engineering Technologists and Technicians,30,Hourly wage,36.27,24.91,41.95,21.76,29.04,36.32,44.31,50.98
